neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review
0,0,1,0,0,1,0,0,230,2,27,1.4,1,101,2
0,1,0,0,0,0,1,0,80,2,14,0.17,2,364,640
0,1,0,0,0,0,1,0,150,3,32,0.42,2,365,261
0,1,0,0,0,0,1,0,70,5,18,0.22,3,365,39
0,0,1,0,0,1,0,0,299,3,6,0.09,1,348,45
0,1,0,0,0,0,1,0,103,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,175,5,56,0.79,1,263,2
0,1,0,0,0,1,0,0,330,3,51,0.62,1,19,16
0,0,0,1,0,1,0,0,120,3,51,1.52,3,253,5
0,0,0,1,0,1,0,0,120,3,55,0.67,3,289,34
0,1,0,0,0,1,0,0,120,3,12,0.18,1,15,113
0,0,1,0,0,0,1,0,79,3,19,0.3,1,365,255
0,0,1,0,0,1,0,0,150,5,17,0.26,2,36,378
0,1,0,0,0,0,1,0,60,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,85,5,1,0.16,2,189,182
0,0,1,0,0,1,0,0,195,3,17,0.43,1,26,293
0,0,1,0,0,0,1,0,95,10,6,0.07,2,63,58
0,1,0,0,0,1,0,0,50,4,8,0.12,1,220,70
0,0,1,0,0,1,0,0,200,2,23,0.32,1,0,213
0,1,0,0,0,0,1,0,66,3,51,0.64,1,329,39
0,0,1,0,0,1,0,0,120,7,6,0.08,1,0,552
0,1,0,0,0,0,1,0,52,5,35,0.44,3,1,186
0,0,0,1,0,0,1,0,55,7,39,0.48,1,46,13
0,1,0,0,0,0,1,0,50,2,27,0.35,1,2,26
0,0,1,0,0,1,0,0,133,2,1,0.09,1,50,349
0,0,1,0,0,0,1,0,97,7,2,0.06,1,87,306
0,0,1,0,0,1,0,0,125,2,7,0.09,1,358,570
0,0,1,0,0,0,1,0,80,3,0,0.72,1,362,277
0,0,1,0,0,0,1,0,155,5,18,0.24,1,90,33
0,0,0,1,0,1,0,0,89,3,17,0.31,1,0,115
0,1,0,0,0,1,0,0,100,2,27,0.33,1,159,296
0,1,0,0,0,0,1,0,50,4,32,0.4,1,347,39
0,0,1,0,0,1,0,0,133,6,22,0.33,1,5,9
0,0,0,1,0,1,0,0,140,5,15,0.19,1,260,38
0,1,0,0,0,0,1,0,103,2,58,0.94,3,69,18
0,1,0,0,0,0,0,1,52,3,19,0.44,2,88,8
0,0,1,0,0,1,0,0,95,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,165,1,41,0.52,1,19,374
0,0,1,0,0,1,0,0,105,7,2,0.5,1,0,111
0,0,1,0,0,1,0,0,120,3,22,0.31,1,365,6
0,1,0,0,0,0,0,1,200,1,0,0.72,1,365,277
0,1,0,0,0,0,1,0,90,10,1,0.11,1,0,281
0,0,0,1,0,0,1,0,55,2,31,0.53,2,282,375
0,0,1,0,0,0,1,0,59,4,12,0.16,1,12,15
0,1,0,0,0,1,0,0,150,5,52,0.65,1,311,41
0,1,0,0,0,0,1,0,75,1,28,0.36,1,365,37
0,0,1,0,0,0,1,0,120,3,2,0.02,3,0,339
0,0,1,0,0,1,0,0,200,2,8,0.53,1,337,36
0,1,0,0,0,1,0,0,145,7,4,0.05,1,36,247
0,0,1,0,0,0,1,0,69,7,48,0.61,1,235,17
0,0,1,0,0,1,0,0,225,1,50,0.72,1,265,24
0,1,0,0,0,1,0,0,195,4,10,0.13,1,95,114
0,0,1,0,0,0,1,0,95,7,46,0.57,1,0,597
0,0,1,0,0,1,0,0,140,2,34,0.43,1,159,311
0,0,1,0,0,0,1,0,95,2,25,0.48,1,0,550
0,0,1,0,0,0,1,0,80,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,9,2,0.2,2,126,73
1,0,0,0,0,1,0,0,60,1,25,0.67,1,311,3
0,1,0,0,0,1,0,0,225,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,60,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,115,4,12,0.18,1,0,290
0,1,0,0,0,1,0,0,150,4,13,0.3,2,15,187
0,0,1,0,0,1,0,0,130,3,26,0.32,2,19,10
0,0,1,0,0,1,0,0,192,2,41,0.6,2,0,555
0,1,0,0,0,1,0,0,200,10,6,0.09,1,174,434
0,0,1,0,0,1,0,0,158,5,39,0.55,1,0,185
0,0,1,0,0,1,0,0,173,4,16,0.2,1,0,240
0,1,0,0,0,1,0,0,250,4,6,0.08,1,250,187
0,0,1,0,0,0,1,0,36,1,33,0.77,1,211,20
0,1,0,0,0,1,0,0,200,4,13,0.22,1,0,185
0,1,0,0,0,0,1,0,85,2,36,0.45,1,278,24
0,1,0,0,0,0,1,0,79,5,5,0.21,2,198,187
0,0,0,1,0,0,1,0,60,3,12,0.31,1,351,30
0,0,1,0,0,1,0,0,240,7,7,0.1,1,0,349
0,0,1,0,0,1,0,0,99,2,52,0.65,1,30,457
0,0,1,0,0,1,0,0,199,5,23,0.38,1,0,45
0,1,0,0,0,0,1,0,55,2,2,0.03,1,0,57
0,0,1,0,0,0,1,0,35,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,148,5,29,0.37,1,188,37
0,0,1,0,0,1,0,0,150,6,23,0.31,1,0,547
0,1,0,0,0,0,1,0,75,2,38,0.51,1,365,187
0,0,1,0,0,1,0,0,121,2,6,0.09,1,156,306
0,1,0,0,0,0,1,0,110,1,4,0.18,1,0,557
0,1,0,0,0,1,0,0,99,7,10,0.13,1,81,188
0,1,0,0,0,1,0,0,170,7,41,0.55,1,0,177
0,1,0,0,0,0,1,0,90,2,24,0.3,1,30,5
0,0,1,0,0,0,1,0,80,4,41,0.52,2,119,18
0,0,1,0,0,0,1,0,65,5,29,0.4,2,186,51
0,1,0,0,0,1,0,0,155,5,22,0.28,1,189,60
0,1,0,0,0,1,0,0,135,8,7,0.14,1,0,72
0,0,1,0,0,0,1,0,69,4,18,0.23,1,280,74
0,1,0,0,0,0,1,0,51,3,36,3.04,2,32,15
0,0,1,0,0,1,0,0,130,3,26,0.41,2,23,15
0,1,0,0,0,0,1,0,70,1,37,0.48,3,325,28
0,0,1,0,0,1,0,0,130,5,47,0.59,1,9,26
0,1,0,0,0,0,1,0,120,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,175,7,23,0.29,1,0,128
0,1,0,0,0,0,1,0,55,11,11,0.23,3,11,311
0,0,1,0,0,1,0,0,240,7,26,0.37,1,330,56
0,0,1,0,0,1,0,0,280,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,10,8,0.17,2,176,380
0,1,0,0,0,1,0,0,200,2,11,0.23,1,0,72
0,1,0,0,0,1,0,0,90,7,6,0.08,1,0,551
0,0,1,0,0,0,1,0,80,7,0,0.72,1,31,277
0,0,1,0,0,0,1,0,109,3,26,0.36,2,18,42
0,0,1,0,0,1,0,0,175,3,50,0.63,1,1,8
0,0,1,0,0,1,0,0,150,4,14,0.31,1,18,41
0,0,1,0,0,1,0,0,250,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,260,6,23,0.3,1,0,49
0,1,0,0,0,0,1,0,36,1,8,0.1,1,83,43
0,1,0,0,0,1,0,0,140,2,11,0.18,1,35,11
0,1,0,0,0,1,0,0,120,3,8,0.13,1,0,651
0,1,0,0,0,1,0,0,100,5,15,0.25,1,94,34
0,0,1,0,0,1,0,0,190,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,3,46,0.82,3,311,32
0,0,1,0,0,0,1,0,65,2,15,0.2,1,361,418
0,0,1,0,0,1,0,0,80,4,16,0.2,1,0,423
0,1,0,0,0,1,0,0,100,7,52,0.67,1,56,23
0,1,0,0,0,0,1,0,85,2,35,0.55,2,365,65
0,1,0,0,0,1,0,0,149,5,26,0.41,2,14,77
0,0,1,0,0,0,0,1,100,1,31,0.4,1,364,273
0,1,0,0,0,1,0,0,150,2,37,0.58,2,230,50
0,0,1,0,0,1,0,0,195,2,12,0.18,1,90,54
0,0,1,0,0,0,1,0,100,4,8,0.11,2,7,78
0,1,0,0,0,1,0,0,60,5,3,0.06,1,189,69
0,0,1,0,0,0,1,0,62,2,45,0.64,2,310,4
0,0,1,0,0,1,0,0,176,7,33,0.42,1,0,67
0,1,0,0,0,0,1,0,62,2,11,0.14,2,158,252
0,1,0,0,0,1,0,0,240,2,22,0.29,1,280,254
0,0,1,0,0,0,1,0,100,1,58,0.83,2,316,6
0,0,1,0,0,0,1,0,150,2,3,0.15,1,365,38
0,1,0,0,0,0,1,0,68,5,43,0.56,2,282,43
0,0,1,0,0,0,1,0,90,7,35,0.48,1,312,69
0,1,0,0,0,0,1,0,58,10,7,0.1,1,0,432
0,1,0,0,0,1,0,0,185,4,8,0.22,1,8,315
0,1,0,0,0,1,0,0,115,4,6,0.08,1,0,579
0,0,1,0,0,0,1,0,200,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,115,2,20,0.25,1,282,50
0,1,0,0,0,0,1,0,62,2,22,0.37,1,87,8
0,1,0,0,0,1,0,0,100,3,7,0.11,1,0,162
0,1,0,0,0,1,0,0,95,3,36,0.95,1,89,22
0,1,0,0,0,1,0,0,200,4,4,0.42,2,0,256
0,0,1,0,0,1,0,0,165,2,21,0.3,1,347,187
0,1,0,0,0,0,1,0,80,2,37,0.56,2,89,65
0,1,0,0,0,0,0,1,50,3,15,0.2,1,365,660
0,1,0,0,0,1,0,0,120,2,27,0.35,1,280,188
0,0,0,1,0,0,1,0,70,2,0,0.72,1,188,277
0,1,0,0,0,1,0,0,295,2,8,0.11,3,365,41
0,1,0,0,0,0,0,1,110,3,28,0.36,1,34,88
0,1,0,0,0,1,0,0,275,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,165,4,37,0.47,1,343,281
0,0,1,0,0,1,0,0,170,7,28,0.37,1,333,47
0,1,0,0,0,0,1,0,50,2,30,0.42,3,249,6
0,0,1,0,0,0,1,0,160,3,24,0.31,2,352,511
0,1,0,0,0,0,1,0,51,3,4,0.06,1,188,186
0,0,1,0,0,1,0,0,225,1,3,0.04,1,188,188
0,0,1,0,0,1,0,0,250,3,48,0.66,1,217,15
0,1,0,0,0,1,0,0,145,7,28,0.39,1,188,315
0,1,0,0,0,1,0,0,220,4,22,0.3,1,8,135
0,0,1,0,0,1,0,0,200,6,22,0.28,2,354,185
0,0,1,0,0,1,0,0,160,7,13,0.17,1,335,28
0,0,1,0,0,1,0,0,230,3,20,0.26,1,282,28
0,1,0,0,0,0,1,0,60,3,13,0.66,1,0,20
0,1,0,0,0,0,1,0,40,5,0,0.72,1,0,277
0,1,0,0,0,1,0,0,155,2,20,0.26,1,0,7
0,1,0,0,0,0,1,0,85,1,32,0.43,3,340,50
0,1,0,0,0,1,0,0,75,7,15,0.23,1,178,9
0,1,0,0,0,0,1,0,53,5,39,0.52,2,282,71
0,1,0,0,0,1,0,0,150,2,42,0.72,1,365,49
0,0,1,0,0,1,0,0,200,4,45,0.59,1,48,7
0,0,1,0,0,1,0,0,200,3,1,0.05,1,0,552
0,0,1,0,0,1,0,0,125,7,50,0.66,1,188,428
0,0,1,0,0,1,0,0,250,2,56,0.73,1,134,7
0,1,0,0,0,0,1,0,120,6,15,0.21,2,9,188
0,0,1,0,0,1,0,0,195,10,10,0.13,1,270,377
0,1,0,0,0,0,1,0,89,1,21,0.3,3,365,267
0,0,1,0,0,0,1,0,75,3,51,0.7,1,127,225
0,1,0,0,0,0,1,0,64,2,35,0.46,1,329,155
0,1,0,0,0,1,0,0,150,2,11,0.14,1,364,266
0,0,1,0,0,0,1,0,100,2,53,0.7,1,350,15
0,1,0,0,0,0,1,0,70,1,18,0.32,3,146,56
0,1,0,0,0,1,0,0,325,1,11,0.19,1,363,211
0,1,0,0,0,1,0,0,149,4,33,0.46,1,313,547
0,0,1,0,0,1,0,0,200,10,35,0.46,1,51,187
0,0,1,0,0,1,0,0,249,3,10,0.3,1,5,188
0,0,1,0,0,1,0,0,199,2,54,0.72,1,322,6
0,0,1,0,0,1,0,0,88,3,37,0.48,1,47,303
0,0,1,0,0,1,0,0,100,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,130,9,3,0.04,1,329,286
0,0,1,0,0,1,0,0,170,5,25,0.34,1,177,37
0,0,1,0,0,1,0,0,119,3,17,0.22,1,0,392
0,0,1,0,0,1,0,0,334,11,14,0.24,1,238,405
0,0,0,1,0,0,1,0,75,4,19,0.52,1,10,74
0,0,1,0,0,0,0,1,75,1,43,0.61,1,9,36
0,0,0,1,0,1,0,0,130,1,58,0.77,1,301,2
0,1,0,0,0,1,0,0,225,2,48,0.64,1,339,64
0,1,0,0,0,1,0,0,200,7,10,0.17,1,11,323
0,1,0,0,0,1,0,0,235,6,5,0.07,1,3,370
0,1,0,0,0,1,0,0,85,3,10,0.85,1,149,72
0,0,1,0,0,0,1,0,110,3,49,0.69,1,0,306
0,1,0,0,0,0,1,0,63,2,0,0.72,1,66,277
0,0,0,1,0,0,1,0,69,7,12,0.18,1,365,3
1,0,0,0,0,0,1,0,85,2,11,0.18,2,363,309
0,0,1,0,0,0,1,0,95,5,35,0.46,1,320,28
0,1,0,0,0,1,0,0,105,5,12,1.01,1,0,39
0,1,0,0,0,0,1,0,70,2,45,0.6,3,0,553
0,0,1,0,0,1,0,0,275,7,0,0.72,1,188,277
0,1,0,0,0,1,0,0,125,2,38,0.61,1,3,28
0,1,0,0,0,1,0,0,150,2,17,0.23,2,23,68
0,0,1,0,0,0,1,0,45,2,18,3.05,2,197,22
0,1,0,0,0,0,1,0,96,3,58,0.77,1,364,50
0,0,0,1,0,0,1,0,200,1,16,0.68,2,364,8
0,0,1,0,0,0,1,0,95,2,27,0.57,1,320,43
0,0,1,0,0,0,1,0,42,1,46,0.79,2,357,1
0,0,1,0,0,1,0,0,159,5,16,0.25,2,0,284
0,0,1,0,0,0,1,0,150,7,44,0.74,3,365,38
0,1,0,0,0,0,1,0,60,2,10,0.13,2,18,15
0,1,0,0,0,0,1,0,60,2,51,0.68,2,57,8
0,0,0,1,0,1,0,0,160,2,13,0.26,2,56,267
0,0,1,0,0,1,0,0,149,5,26,0.35,1,0,37
0,0,1,0,0,0,1,0,150,10,36,0.48,2,0,219
0,1,0,0,0,0,1,0,80,1,14,0.2,2,283,122
0,0,1,0,0,1,0,0,300,5,44,0.62,1,87,5
0,0,0,1,0,0,0,1,60,7,0,0.72,1,362,277
0,1,0,0,0,0,1,0,72,4,54,0.72,1,71,36
0,0,0,0,1,1,0,0,190,2,0,0.72,1,365,277
0,0,1,0,0,1,0,0,175,2,0,0.72,1,280,277
0,1,0,0,0,1,0,0,182,9,27,0.37,1,23,48
0,0,1,0,0,1,0,0,160,4,5,0.07,1,168,188
0,0,1,0,0,1,0,0,250,4,23,0.31,1,11,8
0,1,0,0,0,0,1,0,80,2,44,0.62,1,159,9
0,1,0,0,0,1,0,0,175,6,32,0.43,1,291,59
0,0,1,0,0,1,0,0,158,4,37,0.49,3,314,15
0,0,1,0,0,0,1,0,85,3,37,0.58,1,5,1
0,0,1,0,0,1,0,0,209,1,23,0.46,1,365,350
0,1,0,0,0,1,0,0,150,2,21,0.29,3,3,36
0,1,0,0,0,0,1,0,70,2,55,0.88,3,13,16
0,0,0,1,0,0,1,0,73,1,6,0.13,1,363,99
0,1,0,0,0,1,0,0,125,2,16,0.26,1,0,201
0,0,1,0,0,0,1,0,89,3,29,0.41,2,190,7
0,1,0,0,0,0,1,0,50,2,36,0.51,3,232,75
0,1,0,0,0,1,0,0,120,3,13,0.18,1,201,189
0,1,0,0,0,0,1,0,99,5,4,0.17,1,250,647
0,0,1,0,0,0,1,0,115,3,29,0.48,2,339,9
0,1,0,0,0,1,0,0,90,2,4,0.05,1,0,406
0,0,1,0,0,1,0,0,199,3,42,0.63,1,330,23
0,1,0,0,0,0,1,0,130,2,8,0.11,1,0,379
0,0,1,0,0,1,0,0,175,3,19,0.25,1,194,14
0,1,0,0,0,1,0,0,200,1,7,0.52,1,0,78
0,0,1,0,0,1,0,0,200,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,300,5,34,0.46,1,365,23
0,0,0,1,0,0,1,0,133,1,0,0.72,1,281,277
0,0,1,0,0,1,0,0,179,4,27,0.36,1,0,366
0,0,1,0,0,0,1,0,64,5,42,0.56,1,0,89
0,0,1,0,0,1,0,0,100,1,54,0.75,1,0,1
0,0,1,0,0,0,1,0,94,1,30,0.4,1,218,3
0,0,1,0,0,1,0,0,200,4,26,1.34,1,0,28
0,1,0,0,0,0,1,0,152,5,13,0.17,1,241,187
0,1,0,0,0,1,0,0,212,2,51,0.91,1,147,23
0,0,0,1,0,0,1,0,65,2,12,0.16,1,332,281
0,0,1,0,0,0,1,0,80,2,56,0.76,1,249,16
0,1,0,0,0,1,0,0,160,2,31,0.42,1,0,255
0,1,0,0,0,0,1,0,117,2,43,0.59,1,88,41
0,0,1,0,0,1,0,0,130,2,32,0.44,1,184,93
0,0,1,0,0,1,0,0,199,7,30,0.52,1,184,163
0,1,0,0,0,0,1,0,89,2,0,0.72,1,365,277
0,0,0,1,0,0,1,0,60,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,85,4,42,1.44,1,9,22
0,1,0,0,0,1,0,0,80,3,38,0.53,1,192,68
0,0,0,1,0,1,0,0,119,7,11,0.63,1,143,69
0,1,0,0,0,0,1,0,75,3,11,0.16,1,318,259
0,0,0,1,0,0,0,1,50,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,103,8,5,0.21,1,2,317
0,0,1,0,0,1,0,0,125,2,28,0.45,1,179,49
0,0,1,0,0,0,1,0,148,3,14,0.24,1,365,52
0,0,1,0,0,1,0,0,200,1,7,0.1,1,358,87
0,0,1,0,0,1,0,0,175,8,3,0.04,1,68,342
0,0,1,0,0,1,0,0,53,7,7,0.33,2,0,139
0,0,1,0,0,1,0,0,290,1,21,0.29,1,128,15
0,0,0,1,0,1,0,0,110,3,23,0.67,1,14,185
0,1,0,0,0,0,1,0,60,3,13,0.22,1,294,54
0,1,0,0,0,1,0,0,220,5,0,0.72,1,234,277
0,1,0,0,0,1,0,0,275,4,27,0.37,1,197,187
0,1,0,0,0,1,0,0,142,7,6,0.11,1,188,218
0,0,1,0,0,1,0,0,200,2,52,0.71,1,193,89
0,1,0,0,0,1,0,0,225,3,56,0.79,1,55,12
0,1,0,0,0,0,1,0,70,3,12,0.65,2,0,346
0,1,0,0,0,0,1,0,42,3,28,0.74,2,355,553
0,1,0,0,0,0,1,0,60,2,11,0.15,2,296,34
0,1,0,0,0,1,0,0,250,5,11,0.15,1,34,188
0,1,0,0,0,0,1,0,135,4,12,0.17,1,365,257
0,0,1,0,0,1,0,0,250,3,0,0.72,1,10,277
0,1,0,0,0,1,0,0,147,7,42,0.61,1,365,7
0,1,0,0,0,1,0,0,102,2,24,0.34,1,0,181
0,1,0,0,0,0,1,0,120,5,6,0.26,1,66,48
0,0,1,0,0,0,1,0,150,3,18,0.25,1,0,65
0,0,1,0,0,1,0,0,200,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,269,5,18,0.29,1,179,268
0,1,0,0,0,0,1,0,112,2,9,0.37,2,0,552
0,1,0,0,0,1,0,0,250,5,49,0.67,1,0,187
0,0,1,0,0,1,0,0,219,6,45,0.64,1,188,300
0,1,0,0,0,0,1,0,125,2,4,0.08,1,364,319
0,1,0,0,0,0,1,0,115,2,57,2.67,2,288,8
0,0,1,0,0,1,0,0,94,2,1,0.12,1,3,254
0,0,1,0,0,0,1,0,50,1,49,0.91,1,14,555
0,1,0,0,0,0,1,0,175,2,5,0.13,2,334,120
0,0,1,0,0,0,1,0,109,5,5,0.07,1,22,346
0,0,1,0,0,0,1,0,150,1,28,0.51,1,364,46
0,1,0,0,0,0,1,0,133,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,199,3,6,0.08,1,12,443
0,1,0,0,0,1,0,0,160,3,24,0.33,1,365,51
0,0,1,0,0,1,0,0,235,2,10,0.2,1,345,43
0,0,1,0,0,1,0,0,300,3,19,0.27,1,0,158
0,1,0,0,0,1,0,0,147,3,14,0.2,2,0,119
0,0,1,0,0,1,0,0,145,2,26,0.43,1,269,37
0,1,0,0,0,0,1,0,78,3,24,0.33,3,28,42
0,1,0,0,0,1,0,0,100,7,41,0.58,1,45,101
0,1,0,0,0,1,0,0,188,3,38,0.54,1,261,8
0,0,0,1,0,0,1,0,80,1,5,0.07,1,363,7
0,0,1,0,0,1,0,0,175,4,5,0.07,1,0,582
0,0,1,0,0,1,0,0,199,3,35,0.49,1,69,10
0,0,1,0,0,1,0,0,125,6,0,0.72,1,0,277
0,0,1,0,0,1,0,0,169,7,11,0.2,1,24,184
0,1,0,0,0,1,0,0,150,2,24,0.53,1,296,186
0,1,0,0,0,0,1,0,40,7,14,0.2,2,221,128
0,1,0,0,0,1,0,0,150,3,52,0.72,1,342,77
0,1,0,0,0,0,1,0,65,2,14,0.2,1,275,38
1,0,0,0,0,0,1,0,90,3,0,0.72,1,353,277
0,1,0,0,0,0,1,0,79,2,11,0.8,1,73,78
0,1,0,0,0,0,1,0,100,2,8,0.11,1,156,224
0,0,1,0,0,0,1,0,75,2,20,0.33,1,29,31
0,1,0,0,0,0,1,0,85,3,2,0.32,1,89,155
0,0,0,1,0,1,0,0,145,2,30,0.42,1,278,308
0,0,1,0,0,1,0,0,280,2,7,0.11,1,365,98
0,0,1,0,0,1,0,0,210,5,11,0.18,1,8,27
0,0,1,0,0,1,0,0,250,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,140,2,24,0.38,1,255,7
0,0,1,0,0,0,1,0,105,1,16,0.23,2,308,19
0,1,0,0,0,1,0,0,110,10,6,0.08,1,13,53
0,1,0,0,0,0,1,0,67,7,2,1.0,1,14,17
0,0,1,0,0,0,1,0,75,4,14,0.23,3,0,647
0,1,0,0,0,1,0,0,250,5,25,0.35,1,220,187
0,1,0,0,0,1,0,0,90,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,45,4,7,0.21,2,88,269
0,1,0,0,0,1,0,0,125,3,23,0.64,1,77,35
0,1,0,0,0,0,1,0,58,5,31,0.43,1,297,130
0,0,1,0,0,0,1,0,75,5,3,0.16,1,0,189
0,1,0,0,0,0,1,0,275,3,20,0.34,1,257,71
0,1,0,0,0,1,0,0,162,2,11,0.44,1,0,188
0,0,1,0,0,1,0,0,200,3,0,0.72,1,345,277
0,0,1,0,0,1,0,0,110,6,1,0.1,2,0,310
0,1,0,0,0,1,0,0,200,7,0,0.72,1,345,277
0,1,0,0,0,0,1,0,70,10,0,0.72,1,365,277
0,1,0,0,0,0,1,0,72,7,41,0.58,1,68,27
0,1,0,0,0,0,1,0,75,5,13,0.56,1,3,47
0,0,0,1,0,0,1,0,75,6,0,0.72,1,180,277
0,0,1,0,0,0,1,0,110,3,7,0.12,1,0,210
0,1,0,0,0,1,0,0,171,2,34,1.47,3,243,6
0,0,1,0,0,0,1,0,65,7,40,0.86,1,64,25
0,1,0,0,0,0,1,0,72,3,0,0.72,1,365,277
0,1,0,0,0,1,0,0,300,2,16,0.24,2,41,29
0,1,0,0,0,0,1,0,138,1,0,0.72,1,29,277
0,0,0,1,0,0,0,1,150,2,0,0.72,1,365,277
0,1,0,0,0,1,0,0,95,4,21,0.29,1,98,187
0,0,1,0,0,1,0,0,175,2,1,0.05,1,0,618
0,0,1,0,0,1,0,0,220,2,13,0.23,1,3,29
0,1,0,0,0,0,1,0,69,4,34,0.72,3,68,188
0,1,0,0,0,0,1,0,68,3,11,0.33,2,187,162
0,0,1,0,0,1,0,0,300,2,23,0.32,1,365,288
0,0,1,0,0,0,1,0,169,2,33,0.47,2,340,89
0,1,0,0,0,1,0,0,190,3,10,0.26,2,0,43
0,0,1,0,0,1,0,0,150,5,3,0.13,1,0,553
0,1,0,0,0,1,0,0,120,4,26,0.53,1,10,3
0,1,0,0,0,0,1,0,110,3,23,0.32,1,159,63
0,0,0,1,0,0,1,0,102,5,8,0.24,1,0,552
0,0,1,0,0,1,0,0,299,2,26,0.37,1,88,646
0,0,1,0,0,0,1,0,100,2,15,0.21,2,326,49
0,1,0,0,0,1,0,0,145,4,18,0.25,1,0,225
0,1,0,0,0,1,0,0,190,3,17,0.28,1,167,259
0,0,1,0,0,0,1,0,80,3,51,0.79,3,276,73
0,1,0,0,0,0,1,0,66,2,4,0.08,1,365,57
0,1,0,0,0,0,1,0,65,7,58,0.83,2,333,101
0,1,0,0,0,0,1,0,47,5,21,0.36,1,56,220
0,1,0,0,0,1,0,0,79,7,19,0.43,1,0,140
0,1,0,0,0,1,0,0,115,4,12,0.17,1,0,136
0,1,0,0,0,1,0,0,229,3,38,0.54,1,364,13
0,1,0,0,0,1,0,0,165,4,10,0.14,1,49,275
0,1,0,0,0,1,0,0,67,6,10,0.39,1,0,404
0,1,0,0,0,0,1,0,68,3,52,2.44,3,72,14
0,1,0,0,0,0,1,0,85,3,1,0.16,2,132,185
0,1,0,0,0,0,1,0,95,3,46,0.76,3,86,7
0,0,1,0,0,1,0,0,140,5,50,0.91,1,328,25
0,0,1,0,0,1,0,0,138,7,14,0.3,1,13,75
0,1,0,0,0,1,0,0,95,7,22,0.49,1,20,17
0,0,0,1,0,1,0,0,120,2,2,0.19,1,0,299
0,0,1,0,0,1,0,0,156,2,31,0.44,1,3,53
0,1,0,0,0,1,0,0,75,2,36,0.66,1,0,13
0,0,1,0,0,1,0,0,199,2,29,0.47,1,361,8
0,0,0,1,0,0,1,0,75,2,25,0.4,1,365,253
0,1,0,0,0,0,1,0,75,2,12,0.24,1,0,372
0,0,1,0,0,0,1,0,99,2,30,2.61,1,24,9
0,1,0,0,0,1,0,0,279,3,9,0.19,1,0,189
0,1,0,0,0,0,1,0,85,4,38,0.56,3,81,55
0,0,1,0,0,1,0,0,300,5,31,0.45,1,278,15
0,0,1,0,0,0,1,0,120,7,19,0.27,2,245,80
0,0,1,0,0,1,0,0,240,7,19,0.27,1,158,46
0,0,1,0,0,1,0,0,72,7,27,0.46,1,73,44
0,0,1,0,0,0,1,0,100,2,48,0.9,1,78,187
0,0,1,0,0,1,0,0,200,5,10,0.14,1,0,73
0,0,1,0,0,1,0,0,99,2,55,0.78,1,182,8
0,0,1,0,0,1,0,0,160,2,44,0.64,2,0,553
0,1,0,0,0,1,0,0,142,4,41,0.58,1,151,20
0,0,0,1,0,0,1,0,120,3,12,0.17,2,365,48
0,1,0,0,0,1,0,0,130,7,26,0.41,1,182,488
0,0,1,0,0,0,0,1,85,3,38,0.56,1,157,42
0,1,0,0,0,0,1,0,87,1,4,2.26,1,12,8
0,0,1,0,0,1,0,0,150,3,19,0.27,1,9,22
0,1,0,0,0,1,0,0,241,2,1,0.15,1,0,194
0,0,1,0,0,1,0,0,155,4,13,0.22,1,0,31
0,0,1,0,0,1,0,0,150,7,40,0.57,1,0,590
0,0,1,0,0,1,0,0,140,6,36,0.69,1,71,32
0,1,0,0,0,1,0,0,90,1,5,0.08,1,361,66
0,1,0,0,0,1,0,0,140,2,45,1.64,1,31,42
0,0,1,0,0,1,0,0,125,2,21,0.3,1,363,62
0,0,0,1,0,1,0,0,110,9,11,0.16,1,362,37
0,1,0,0,0,0,1,0,31,6,41,0.58,3,55,5
0,1,0,0,0,0,1,0,212,3,1,0.33,3,109,90
0,1,0,0,0,0,0,1,40,1,34,0.48,3,75,165
0,0,1,0,0,1,0,0,226,3,25,0.36,1,80,187
0,0,1,0,0,1,0,0,195,5,52,0.74,1,0,151
0,0,1,0,0,1,0,0,275,2,6,0.51,1,5,71
0,0,1,0,0,0,1,0,310,4,12,0.18,1,358,654
